timestamp,open,high,low,close,volume
2024-04-07 23:53:00,5245.75,5246.00,5245.50,5245.75,47
2024-04-07 23:54:00,5245.75,5246.50,5245.75,5246.00,122
2024-04-07 23:55:00,5246.00,5246.25,5245.75,5245.75,70
2024-04-07 23:56:00,5245.75,5246.00,5245.50,5245.75,233
2024-04-07 23:57:00,5245.75,5246.25,5245.75,5246.25,63
2024-04-07 23:58:00,5246.25,5246.25,5245.75,5245.75,43
2024-04-07 23:59:00,5246.00,5246.50,5246.00,5246.50,37
2024-04-08 00:00:00,5246.50,5246.50,5246.00,5246.25,35
2024-04-08 00:01:00,5246.25,5246.50,5246.00,5246.50,82
2024-04-08 00:02:00,5246.50,5246.75,5246.25,5246.50,32
2024-04-08 00:03:00,5246.50,5246.75,5246.25,5246.75,95
2024-04-08 00:04:00,5247.00,5247.25,5246.50,5247.00,141
2024-04-08 00:05:00,5247.00,5247.25,5246.75,5247.00,110
2024-04-08 00:06:00,5247.00,5247.75,5247.00,5247.75,131
2024-04-08 00:07:00,5247.50,5248.00,5247.50,5248.00,88
2024-04-08 00:08:00,5248.00,5248.25,5248.00,5248.00,90
2024-04-08 00:09:00,5248.00,5248.00,5247.75,5247.75,53
2024-04-08 00:10:00,5248.00,5248.00,5247.25,5247.50,81
2024-04-08 00:11:00,5247.25,5247.50,5247.25,5247.25,64
2024-04-08 00:12:00,5247.25,5247.50,5247.00,5247.25,79
2024-04-08 00:13:00,5247.50,5248.00,5247.25,5248.00,57
2024-04-08 00:14:00,5247.75,5247.75,5247.25,5247.50,47
2024-04-08 00:15:00,5247.75,5248.00,5247.75,5248.00,25
2024-04-08 00:16:00,5248.00,5248.25,5247.75,5248.00,33
2024-04-08 00:17:00,5248.00,5248.25,5248.00,5248.00,14
2024-04-08 00:18:00,5248.00,5248.25,5248.00,5248.00,27
2024-04-08 00:19:00,5248.00,5248.25,5248.00,5248.25,37
2024-04-08 00:20:00,5248.25,5248.50,5247.75,5247.75,49
2024-04-08 00:21:00,5247.75,5247.75,5247.50,5247.75,60
2024-04-08 00:22:00,5248.00,5248.00,5247.75,5247.75,26
2024-04-08 00:23:00,5247.75,5247.75,5247.75,5247.75,1
2024-04-08 00:24:00,5248.00,5248.25,5248.00,5248.00,28
2024-04-08 00:25:00,5248.00,5248.00,5247.50,5247.75,113
2024-04-08 00:26:00,5247.50,5247.50,5247.50,5247.50,43
2024-04-08 00:27:00,5247.50,5247.50,5247.50,5247.50,29
2024-04-08 00:28:00,5247.50,5247.50,5247.25,5247.25,76
2024-04-08 00:29:00,5247.25,5247.75,5247.25,5247.75,55
2024-04-08 00:30:00,5247.75,5248.00,5247.75,5247.75,55
2024-04-08 00:31:00,5247.75,5248.00,5247.75,5248.00,49
2024-04-08 00:32:00,5248.00,5248.00,5248.00,5248.00,10
2024-04-08 00:33:00,5247.75,5248.00,5247.50,5247.50,32
2024-04-08 00:34:00,5247.75,5247.75,5247.50,5247.50,15
2024-04-08 00:35:00,5247.75,5247.75,5247.50,5247.50,65
2024-04-08 00:36:00,5247.75,5247.75,5247.25,5247.25,31
2024-04-08 00:37:00,5247.25,5247.25,5247.00,5247.00,45
2024-04-08 00:38:00,5247.00,5247.25,5246.75,5247.25,121
